time_s,V_L1_V
0.012978244561140285,-2.089447564384025
0.013053263315828956,-2.137442584988562
0.01312828207051763,-2.184656452736298
0.0132033008252063,-2.2310491877113394
0.013278319579894974,-2.276581048199435
0.013353338334583645,-2.321212560522801
0.013428357089272317,-2.364904548842816
0.01350337584396099,-2.407618164909586
0.013578394598649662,-2.449314917737445
0.013653413353338336,-2.4899567031854324
0.013728432108027006,-2.5295058334217084
0.013803450862715679,-2.5679250662509956
0.01387846961740435,-2.6051776342840394
0.013953488372093023,-2.641227273928212
0.014028507126781695,-2.676038254178375
0.014103525881470368,-2.709575405187222
0.014178544636159038,-2.7418041465943768
0.014253563390847712,-2.7726905155936308
0.014328582145536383,-2.802201194717803
0.014403600900225055,-2.830303539320858
0.014478619654913727,-2.856965604736993
0.0145536384096024,-2.8821561730966363
0.014628657164291074,-2.9058447797793945
0.014703675918979744,-2.928001739484205
0.014778694673668416,-2.9485981718971384
0.014853713428357089,-2.9676060269374775
0.014928732183045761,-2.9849981095629605
0.015003750937734433,-3.000748104115266
0.015078769692423106,-3.0148305981870993
0.015153788447111776,-3.027221105992483
0.01522880720180045,-3.0378960912221276
0.01530382595648912,-3.0468329893660435
0.015378844711177795,-3.0540102294858733
0.015453863465866465,-3.0594072554197003
0.015528882220555137,-3.0630045464024516
0.015603900975243811,-3.0647836370853128
0.015678919729932482,-3.064727136937953
0.015753938484621154,-3.0628187490176977
0.015828957239309827,-3.059043288090161
0.0159039759939985,-3.053386698086246
0.01597899474868717,-3.045836068880792
0.016054013503375843,-3.036379652378581
0.016129032258064516,-3.0250068778938077
0.016204051012753188,-3.011708366809552
0.01627906976744186,-2.996475946504239
0.01635408852213053,-2.9793026635325095
0.016429107276819205,-2.960182796048357
0.016504126031507877,-2.9391118654589214
0.01657914478619655,-2.9160866472977096
0.016654163540885218,-2.891105181306591
0.01672918229557389,-2.8641667807163143
0.016804201050262566,-2.8352720407158953
0.01687921980495124,-2.8044228461016445
0.01695423855963991,-2.771622378097147
0.01702925731432858,-2.736875120336078
0.017104276069017252,-2.7001868640001736
0.017179294823705928,-2.661564712105328
0.0172543135783946,-2.621017082929203
0.01732933233308327,-2.578553712574402
0.01740435108777194,-2.534185656661729
0.017479369842460613,-2.487925291148701
0.01755438859714929,-2.4397863122689065
0.017629407351837958,-2.38978373558857
0.01770442610652663,-2.3379338941770174
0.017779444861215302,-2.284254435888578
0.017854463615903975,-2.228764319753798
0.01792948237059265,-2.1714838114785877
0.01800450112528132,-2.1124344780504236
0.01807951987996999,-2.0516391814513533
0.018154538634658664,-1.98912207147816
0.018229557389347336,-1.9249085776705754
0.01830457614403601,-1.8590254003490525
0.01837959489872468,-1.7915005007642488
0.018454613653413353,-1.722363090360904
0.018529632408102025,-1.6516436191593855
0.018604651162790694,-1.5793737632588511
0.01867966991747937,-1.5055864114664574
0.018754688672168042,-1.430315651057783
0.018829707426856714,-1.3535967526739976
0.018904726181545387,-1.2754661543621908
0.018979744936234055,-1.195961444765624
0.01905476369092273,-1.115121345471313
0.019129782445611403,-1.0329856925230663
0.019204801200300076,-0.9495954171084405
0.019279819954988744,-0.8649925254288509
0.019354838709677417,-0.7792200777625591
0.019429857464366092,-0.6923221667308426
0.019504876219054765,-0.6043438947782012
0.019579894973743434,-0.5153313508779644
0.019654913728432106,-0.42533158647534774
0.019729932483120778,-0.33439259068044175
0.019804951237809454,-0.2425632647240914
0.019879969992498126,-0.14989339569036778
0.019954988747186795,-0.05643362953962496
0.020030007501875467,0.03776455656322887
0.02010502625656414,0.13264888260006413
0.020180045011252815,0.2281662947149621
0.020255063765941484,0.3242629948775259
0.020330082520630156,0.4208844711776403
0.02040510127531883,0.5179755287344253
0.0204801200300075,0.6154803212020244
0.020555138784696173,0.7133423828542125
0.020630157539384845,0.8115046612293685
0.020705176294073518,0.9099095503170217
0.02078019504876219,1.0084989242666653
0.020855213803450862,1.1072141715992176
0.020930232558139535,1.2059962299009954
0.021005251312828207,1.3047856209797661
0.02108027006751688,1.4035224864620892
0.02115528882220555,1.5021466238106733
0.02123030757689422,1.600597522740253
0.021305326331582896,1.6988144020101408
0.02138034508627157,1.7967362465711254
0.02145536384096024,1.8943018450443765
0.02153038259564891,1.9914498275093713
0.02160540135033758,2.088118703577916
0.021680420105026257,2.184246900730739
0.02175543885971493,2.27977280289314
0.0218304576144036,2.374634789225862
0.02190547636909227,2.4687712731070053
0.021980495123780943,2.5621207412807427
0.02205551387846962,2.6546217931483707
0.02213053263315829,2.7462131801769845
0.02220555138784696,2.836833845400984
0.022280570142535632,2.9264229629913685
0.022355588897224304,3.014919977867751
0.02243060765191298,3.102264645327842
0.02250562640660165,3.1883970706690197
0.02258064516129032,3.273257748776669
0.022655663915978994,3.3567876036536264
0.022730682670667666,3.4389280278653263
0.022805701425356338,3.5196209218749646
0.02288072018004501,3.59880873324312
0.022955738934733683,3.676434495666168
0.023030757689422355,3.752441867827888
0.023105776444111027,3.8267751720387215
0.0231807951987997,3.8993794326370668
0.023255813953488372,3.9702004141271936
0.023330832708177044,4.0391846590283205
0.023405851462865716,4.106279525409603
0.023480870217554385,4.171433224085754
0.02355588897224306,4.234594855448297
0.023630907726931733,4.29571444590741
0.023705926481620405,4.354742983919737
0.023780945236309074,4.411632455577379
0.023855963990997747,4.466335879733817
0.023930982745686422,4.518807342642427
0.024006001500375095,4.569002032083695
0.024081020255063767,4.616876270957341
0.024156039009752436,4.662387550315879
0.024231057764441108,4.705494561816371
0.024306076519129784,4.746157229567462
0.024381095273818456,4.784336741349049
0.024456114028507125,4.81999557918228
0.024531132783195797,4.853097549227891
0.02460615153788447,4.883607810991214
0.024681170292573145,4.911492905812659
0.024756189047261814,4.936720784622653
0.024831207801950486,4.959260834940661
0.02490622655663916,4.979083907098047
0.02498124531132783,4.996162339665208
0.025056264066016506,5.010469984063651
0.025131282820705175,5.021982228344236
0.025206301575393848,5.030676020113242
0.02528132033008252,5.036529888588364
0.025356339084771192,5.039523965767262
0.025431357839459864,5.039640006691778
0.025506376594148537,5.036861408791425
0.02558139534883721,5.031173230290292
0.02565641410352588,5.022562207662054
0.02573143285821455,5.011016772118293
0.025806451612903226,4.996527065115893
0.025881470367591898,4.979084952869898
0.02595648912228057,4.958684039858693
0.026031507876969243,4.935319681309065
0.02610652663165791,4.9089889946492145
0.026181545386346587,4.879690869918445
0.02625656414103526,4.847425979122871
0.026331582895723932,4.812196784527033
0.0264066016504126,4.774007545872092
0.026481620405101273,4.732864326511732
0.02655663915978995,4.6887749984577525
0.02663165791447862,4.64174924632772
0.02670667666916729,4.591798570188037
0.026781695423855962,4.538936287286149
0.026856714178544634,4.4831775326664935
0.02693173293323331,4.424539258665359
0.02700675168792198,4.363040233280588
0.02708177044261065,4.298701037412635
0.027156789197299323,4.231544060974335
0.027231807951987996,4.161593497867306
0.02730682670667667,4.088875339823662
0.02738184546136534,4.013417369112463
0.027456864216054012,3.9352491501108466
0.027531882970742685,3.854402019740888
0.027606901725431357,3.770909076773377
0.02768192048012003,3.684805170000985
0.0277569392348087,3.5961268852836263
0.027831957989497374,3.504912531469655
0.027906976744186046,3.411202125197302
0.027981995498874715,3.3150373745813715
0.02805701425356339,3.216461661790988
0.028132033008252063,3.1155200245249115
0.028207051762940735,3.0122591363915245
0.028282070517629408,2.906727286201523
0.028357089272318076,2.798974356181809
0.028432108027006752,2.6890517991199325
0.028507126781695424,2.5770126144490737
0.028582145536384097,2.4629113232843047
0.028657164291072765,2.3468039424213885
0.028732183045761438,2.2287479573103037
0.02880720180045011,2.108802294016232
0.028882220555138786,1.9870272901813428
0.028957239309827455,1.8634846650014505
0.029032258064516127,1.7382374882324048
0.0291072768192048,1.6113501482414783
0.02918229557389347,1.4828883191198352
0.029257314328582147,1.3529189268727413
0.029332333083270816,1.2215101147048593
0.029407351837959488,1.0887312074184072
0.02948237059264816,0.9546526749428986
0.029557389347336833,0.8193460950154471
0.029632408102025505,0.6828841150314073
0.029707426856714177,0.5453404130856414
0.02978244561140285,0.40678965822526575
0.029857464366091522,0.26730746993536564
0.02993248312078019,0.126970376879499
0.030007501875468866,-0.014144225082367727
0.03008252063015754,-0.15595811557540148
0.03015753938484621,-0.29839229306769266
0.030232558139534883,-0.44136701887990054
0.030307576894223552,-0.5848018618224587
0.030382595648912228,-0.7286157434352947
0.0304576144036009,-0.8727269838045606
0.030532633158289572,-1.0170533479306638
0.03060765191297824,-1.161512092621062
0.030682670667666914,-1.3060200138812694
0.03075768942235559,-1.4504934947769
0.03083270817704426,-1.5948485537391919
0.03090772693173293,-1.7390008932863048
0.030982745686421603,-1.8828659491320225
0.031057764441110275,-2.0263589396533175
0.03113278319579895,-2.1693949156880197
0.031207801950487623,-2.3118888106334152
0.031282820705176295,-2.4537554908161985
0.031357839459864964,-2.5949098061041576
0.03143285821455363,-2.7352666407297628
0.03150787696924231,-2.874740964295136
0.031582895723930984,-3.01324788292837
0.03165791447861965,-3.1507026905603173
0.03173293323330832,-3.2870209202912966
0.031807951987997,-3.4221183958166486
0.03188297074268567,-3.5559112828800132
0.03195798949737434,-3.6883161407233733
0.03203300825206301,-3.8192499735024303
0.03210802700675169,-3.9486302816358223
0.032183045761440356,-4.076375113056945
0.03225806451612903,-4.202403114336917
0.0323330832708177,-4.326633581646842
0.032408102025506376,-4.448986511528392
0.03248312078019505,-4.569382651440627
0.03255813953488372,-4.687743550052069
0.032633158289572396,-4.803991607246351
0.03270817704426106,-4.918050123810111
0.032783195798949734,-5.029843350772001
0.03285821455363841,-5.139296538361493
0.03293323330832708,-5.2463359845565956
0.033008252063015754,-5.350889083189624
0.03308327081770442,-5.4528843715801605
0.0331582895723931,-5.5522515776649035
0.033233308327081774,-5.64892166659388
0.033308327081770436,-5.742826886763175
0.03338334583645911,-5.8339008152541565
0.03345836459114778,-5.922078402649607
0.03353338334583646,-6.007296017197723
0.03360840210052513,-6.08949148829461
0.0336834208552138,-6.1686041492569315
0.03375843960990248,-6.244574879356252
0.033833458364591146,-6.317346145086958
0.03390847711927982,-6.386862040640472
0.03398349587396849,-6.45306832755819
0.03405851462865716,-6.515912473536638
0.034133533383345835,-6.575343690358293
0.034208552138034504,-6.631312970922171
0.03428357089272318,-6.683773125348808
0.034358589647411855,-6.7326788161345155
0.034433608402100524,-6.777986592330491
0.0345086271567892,-6.819654922722815
0.03458364591147787,-6.857644227989825
0.03465866466616654,-6.891916911813996
0.03473368342085521,-6.922437390925978
0.03480870217554388,-6.949172124058979
0.03488372093023256,-6.972089639792367
0.034958739684921226,-6.991160563263846
0.0350337584396099,-7.0063576417302835
0.03510877719429858,-7.0176557689578365
0.03518379594898725,-7.0250320084227065
0.035258814703675916,-7.02846561530447
0.035333833458364584,-7.0279380572546675
0.03540885221305326,-7.023433033923937
0.035483870967741936,-7.0149364952317566
0.035558889722430605,-7.002436658363507
0.03563390847711928,-6.985924023480293
0.03570892723180795,-6.9653913881277685
0.035783945986496625,-6.940833860330816
0.0358589647411853,-6.912248870361786
0.03593398349587396,-6.87963618117078
0.03600900225056264,-6.842997897467063
0.03608402100525131,-6.802338473441762
0.03615903975993998,-6.757664719122446
0.03623405851462866,-6.708985805351273
0.03630907726931733,-6.65631326737905
0.036384096024006,-6.5996610070683355
0.03645911477869467,-6.539045293699648
0.03653413353338335,-6.4744847633755205
0.03660915228807202,-6.406000417018164
0.036684171042760685,-6.3336156169570215
0.03675918979744936,-6.25735608210376
0.03683420855213803,-6.1772498817126795
0.036909227306826706,-6.0933274277255345
0.03698424606151538,-6.005621465700801
0.03705926481620405,-5.914167064327849
0.037134283570892726,-5.819001603527646
0.03720930232558139,-5.720164761142576
0.037284321080270064,-5.61769849821821
0.03735933983495874,-5.511647042881683
0.03743435858964741,-5.402056872821145
0.037509377344336084,-5.288976696372327
0.03758439609902475,-5.172457432219035
0.03765941485371343,-5.052552187714747
0.037734433608402104,-4.92931623583399
0.03780945236309077,-4.802806990762611
0.03788447111777944,-4.673083982136929
0.03795948987246811,-4.540208827942775
0.038034508627156786,-4.404245206086183
0.03810952738184546,-4.265258824648216
0.03818454613653413,-4.123317390837287
0.03825956489122281,-3.978490578653371
0.038334583645911476,-3.8308499952790416
0.03840960240060015,-3.6804691462129924
0.03848462115528883,-3.5274233991631374
0.03855963990997749,-3.3717899467162478
0.038634658664666165,-3.213647767802458
0.038709677419354833,-3.0530775879740943
0.03878469617404351,-2.890161838517716
0.038859714928732185,-2.724984614420808
0.038934733683420854,-2.557631631213701
0.03900975243810953,-2.3881901807089685
0.0390847711927982,-2.2167490856612777
0.03915978994748687,-2.0433986533705903
0.03923480870217554,-1.868230628253269
0.03930982745686421,-1.691338143405922
0.03938484621155289,-1.5128156711871001
0.039459864966241556,-1.332758972843474
0.03953488372093023,-1.1512650472070105
0.03960990247561891,-0.9684320784907648
0.03968492123030758,-0.784359383211143
0.03975993998499625,-0.5991473562655679
0.039834958739684914,-0.4128974161947085
0.03990997749437359,-0.2257119496588035
0.039984996249062266,-0.037694255159224845
0.040060015003750934,0.1510515139646709
0.04013503375843961,0.3404204072314741
0.04021005251312828,0.5303067353742728
0.040285071267816955,0.7206041293260727
0.04036009002250563,0.9112055998003113
0.04043510877719429,1.1020035974337976
0.04051012753188297,1.292890073458069
0.04058514628657164,1.483756540864452
0.04066016504126031,1.6744941360292096
0.04073518379594899,1.8649936807627225
0.04081020255063766,2.0551457447481654
0.04088522130532633,2.244840708333609
0.040960240060015,2.433968825641577
0.04103525881470368,2.622420287959898
0.041110277569392346,2.810085287377131
0.041185296324081015,2.9968540806260386
0.04126031507876969,3.182617053097602
0.04133533383345836,3.3672647829887796
0.041410352588147036,3.5506881055463215
0.04148537134283571,3.7327781773690267
0.04156039009752438,3.9134265407308133
0.041635408852213056,4.092525187886733
0.041710427606901725,4.2699666253236055
0.04178544636159039,4.445643937917874
0.04186046511627907,4.619450852961876
0.04193548387096774,4.791281804020828
0.042010502625656414,4.96103199458239
0.04208552138034508,5.12859746146022
0.04216054013503376,5.293875137914105
0.042235558889722434,5.456762916447896
0.0423105776444111,5.6171597112478935
0.04238559639909977,5.77496552022347
0.04246061515378844,5.930081486612321
0.042535633908477116,6.082409960112655
0.04261065266316579,6.2318545575051125
0.04268567141785446,6.3783202227269635
0.04276069017254314,6.521713286361809
0.042835708927231805,6.6619415245078075
0.04291072768192048,6.798914216988107
0.04298574643660916,6.932542204867139
0.04306076519129782,7.062737947236963
0.043135783945986494,7.189415577238166
0.04321080270067516,7.3124909572796675
0.04328582145536384,7.431881733423275
0.043360840210052515,7.547507388897829
0.043435858964741184,7.659289296709404
0.04351087771942986,7.7671507713137675
0.04358589647411853,7.871017119317801
0.0436609152288072,7.970815689177609
0.04373593398349587,8.066475919860732
0.04381095273818454,8.15792938844108
0.04388597149287322,8.245109856595477
0.043960990247561886,8.327953315971067
0.04403600900225056,8.406398032393916
0.04411102775693924,8.480384588889173
0.044186046511627906,8.549855927484224
0.04426106526631658,8.614757389766693
0.044336084021005244,8.675036756169758
0.04441110277569392,8.730644283958153
0.044486121530382595,8.781532743888565
0.044561140285071264,8.827657455519294
0.04463615903975994,8.8689763211443
0.04471117779444861,8.905449858327861
0.044786196549137285,8.937041231016643
0.04486121530382596,8.963716279206782
0.04493623405851463,8.985443547144436
0.0450112528132033,9.00219431003898
0.04508627156789197,9.01394259926888
0.04516129032258064,9.020665226061121
0.04523630907726932,9.022341803625885
0.04531132783195799,9.018954767729047
0.04538634658664666,9.010489395685926
0.04546136534133533,8.996933823760617
0.04553638409602401,8.978279062956098
0.045611402850712676,8.954519013181251
0.045686421605401345,8.92565047578185
0.04576144036009002,8.891673164423393
0.04583645911477869,8.852589714314828
0.045911477869467365,8.808405689762827
0.04598649662415604,8.759129590047591
0.04606151537884471,8.704772853611782
0.046136534133533386,8.64534986055541
0.046211552888222054,8.580877933430369
0.04628657164291072,8.51137733632919
0.0463615903975994,8.436871272263888
0.04643660915228807,8.357385878831334
0.046511627906976744,8.272950222162965
0.04658664666166541,8.183596289157482
0.04666166541635409,8.089358977996024
0.046736684171042764,7.9902760869408045
0.04681170292573143,7.886388301418563
0.04688672168042011,7.777739179391661
0.04696174043510877,7.664375135020676
0.047036759189797446,7.5463454206227745
0.04711177794448612,7.423702106932189
0.04718679669917479,7.296500061668953
0.047261815453863466,7.164796926423926
0.047336834208552135,7.028653091868996
0.04741185296324081,6.888131671301797
0.04748687171792949,6.743298472536154
0.04756189047261815,6.594221968149649
0.047636909227306824,6.440973264101263
0.04771192798199549,6.283626066732846
0.04778694673668417,6.122256648168944
0.047861965491372845,5.9569438101309276
0.04793698424606151,5.78776884618182
0.04801200300075019,5.61481550241973
0.04808702175543886,5.438169936638339
0.048162040510127534,5.257920675973798
0.0482370592648162,5.0741585730590115
0.04831207801950487,4.886976760706056
0.04838709677419355,4.696470605139494
0.048462115528882216,4.5027376578038325
0.04853713428357089,4.305877605768715
0.04861215303825957,4.105992220757651
0.048687171792948236,3.9031853068254034
0.04876219054763691,3.6975626467110794
0.048837209302325574,3.489231946894798
0.04891222805701425,3.278302781385571
0.048987246811702925,3.0648865342704523
0.049062265566391594,2.849096341054427
0.04913728432108027,2.631047028821925
0.04921230307576894,2.410855055251752
0.049287321830457614,2.1886384465175195
0.04936234058514629,1.9645167341068124
0.04943735933983496,1.7386108905926227
0.04951237809452363,1.5110432643918514
0.0495873968492123,1.2819375135456998
0.04966241560390097,1.051418538558088
0.04973743435858965,0.8196124143282992
0.04981245311327832,0.5866463212150445
0.04988747186796699,0.3526484752694908
0.04996249062265566,0.11774805767601333
0.05003750937734434,-0.1179248565614005
0.05011252813203301,-0.35423937064666977
0.050187546886721675,-0.5910638386940432
0.05026256564141035,-0.8282659390648025
0.05033758439609902,-1.0657127482967808
0.050412603150787695,-1.3032708155865214
0.05048762190547637,-1.5408062377813758
0.05056264066016504,-1.7781847348398043
0.050637659414853715,-2.01527172571748
0.050712678169542384,-2.2519324046359914
0.05078769692423105,-2.4880318176911844
0.05086271567891973,-2.7234349397576443
0.0509377344336084,-2.958006751645163
0.05101275318829707,-3.191612317463859
0.05108777194298574,-3.424116862152708
0.05116279069767442,-3.655385849127855
0.051237809452363094,-3.8852850580056466
0.05131282820705176,-4.113680662355284
0.05138784696174044,-4.3404393074367205
0.0514628657164291,-4.565428187878394
0.051537884471117776,-4.788515125249558
0.05161290322580645,-5.009568645482132
0.05168792198049512,-5.228458056096981
0.051762940735183796,-5.445053523189303
0.051837959489872465,-5.65922614812755
0.05191297824456114,-5.8708480439215665
0.051987996999249816,-6.079792411213884
0.052063015753938485,-6.285933613850044
0.052138034508627154,-6.489147253982754
0.05221305326331582,-6.689310246664959
0.0522880720180045,-6.886300893888031
0.052363090772693174,-7.079998958019974
0.05243810952738184,-7.2702857346003125
0.05251312828207052,-7.457044124447582
0.05258814703675919,-7.6401587050357005
0.052663165791447863,-7.819515801096733
0.05273818454613653,-7.995003554406371
0.0528132033008252,-8.166511992710529
0.05288822205551388,-8.3339330977503
0.052963240810202546,-8.497160872343978
0.05303825956489122,-8.656091406484986
0.0531132783195799,-8.810622942414875
0.053188297074268566,-8.960655938631032
0.05326331582895724,-9.106093132789683
0.05333833458364591,-9.246839603464911
0.05341335333833458,-9.382802830724827
0.053488372093023255,-9.513892755487412
0.053563390847711924,-9.640021837618033
0.0536384096024006,-9.761105112732487
0.05371342835708927,-9.877060247668869
0.053788447111777944,-9.987807594593459
0.05386346586646662,-10.093270243705348
0.05393848462115529,-10.193374074506302
0.05401350337584396,-10.288047805602393
0.054088522130532626,-10.377223043004895
0.0541635408852213,-10.460834326899024
0.05423855963990998,-10.538819176849369
0.05431357839459865,-10.61111813541224
0.05438859714928732,-10.677674810125673
0.05446361590397599,-10.73843591384864
0.05453863465866467,-10.793351303422392
0.05461365341335334,-10.842374016627037
0.054688672168042005,-10.88546030740807
0.05476369092273068,-10.922569679348085
0.05483870967741935,-10.953664917359932
0.054913728432108025,-10.978712117578736
0.0549887471867967,-10.997680715430954
0.05506376594148537,-11.010543511859792
0.055138784696174045,-11.017276697687263
0.055213803450862714,-11.017859876094219
0.05528882220555139,-11.012276083200728
0.05536384096024006,-11.00051180673024
0.05543885971492873,-10.982557002742022
0.0555138784696174,-10.958405110417438
0.05558889722430607,-10.928053064886816
0.05566391597899475,-10.891501308084546
0.05573893473368342,-10.848753797621443
0.05581395348837209,-10.799818013664286
0.05588897224306077,-10.74470496381366
0.05596399099774943,-10.683429185972514
0.056039009752438106,-10.61600874919862
0.05611402850712678,-10.542465252535752
0.05618904726181545,-10.462823821819136
0.056264066016504126,-10.377113104452055
0.056339084771192795,-10.285365262151878
0.05641410352588147,-10.187615961664354
0.056489122280570146,-10.083904363447001
0.056564141035258815,-9.97427310832279
0.056639159789947484,-9.85876830210703
0.05671417854463615,-9.737439498211439
0.05678919729932483,-9.610339678230403
0.056864216054013504,-9.477525230515713
0.05693923480870217,-9.339055926747141
0.05701425356339085,-9.194994896507868
0.05708927231807952,-9.045408599874031
0.05716429107276819,-8.890366798029682
0.05723930982745687,-8.729942521919389
0.05731432858214553,-8.564212038951517
0.05738934733683421,-8.393254817766579
0.057464366091522875,-8.217153491086975
0.05753938484621155,-8.035993816663717
0.05761440360090022,-7.849864636339171
0.057689422355588896,-7.658857833244005
0.05776444111027757,-7.463068287148983
0.05783945986496624,-7.262593827992476
0.05791447861965491,-7.057535187606605
0.05798949737434358,-6.847995949664648
